1056,W US20-01,Onkel Dagobert und die Stadt der goldenen Dächer,Abenteuer,Uncle Scrooge City of Golden Roofs,U.S.-Comichefte,35
1057,I TL 178-AP,Onkel Dagobert und die Seeschlange,Wirtschaftskampf,Paperino e il re serpente,Italien,59
1058,I CWD6-A,Vorgeschichte,Rahmengeschichte,Prologo a Il miliardo,Italien,21
1059,I TL 167-BP,Das Phantastillionenjubiläum,Gagstory,Paperino e il giubileo del fantastilione,Italien,58
1060,W US17-02,Onkel Dagobert und das Bombastium,Gagstory,Uncle Scrooge A Cold Bargain,U.S.-Comichefte,36
1061,W US5-02,Onkel Dagobert auf Tauchwegen,"Gagstory,Schatzsuche,Fantasy",Uncle Scrooge The Secret of Atlantis,U.S.-Comichefte,42
1062,W US20-01,Onkel Dagobert und die Stadt der goldenen Dächer,Abenteuer,Uncle Scrooge City of Golden Roofs,U.S.-Comichefte,35
1063,I TL 178-AP,Onkel Dagobert und die Seeschlange,Wirtschaftskampf,Paperino e il re serpente,Italien,59
1064,I CD10-A,Vorgeschichte,Rahmengeschichte,Prologo a Topolino detective,Italien,34
1065,I TL810-A,Der Tiger mit der blauen Schleife,"Abenteuer,Kriminalgeschichte",Topolino e la tigre col fiocco,Italien,30
1066,I TL661-B,Das Überschall-Sparflugzeug,Kriminalgeschichte,Topolino e l'ipersonico supereconomico,Italien,37
1067,I TL820-D,Die fliegenden Geldschränke,Kriminalgeschichte,Topolino e le casseforti volanti,Italien,29
1068,I TL842-A,Die Gerissenen schlagen zu,Kriminalgeschichte,Topolino e la compagnia dei dilettanti,Italien,32
1069,I TL783-B,Der antike Helm,Kriminalgeschichte,Topolino e l'elmo di Golia,Italien,28
1070,I TL 633-AP,Die grüne Sphinx,Kriminalgeschichte,Topolino e l'enigma della Sfinge Verde,Italien,60
1071,I CD10-A,Vorgeschichte,Rahmengeschichte,Prologo a Topolino detective,Italien,34
1072,I TL810-A,Der Tiger mit der blauen Schleife,"Abenteuer,Kriminalgeschichte",Topolino e la tigre col fiocco,Italien,30
1073,I TL661-B,Micky und das Überschall-Sparflugzeug,Kriminalgeschichte,Topolino e l'ipersonico supereconomico,Italien,37
1074,I TL820-D,Micky und die fliegenden Geldschränke,Kriminalgeschichte,Topolino e le casseforti volanti,Italien,29
1075,I TL842-A,Micky und die Gerissenen,Kriminalgeschichte,Topolino e la compagnia dei dilettanti,Italien,32
1076,I TL783-B,Micky und der Helm des Goliath,Kriminalgeschichte,Topolino e l'elmo di Golia,Italien,28
1077,I TL 633-AP,Micky und das Geheimnis der grünen Sphinx,Kriminalgeschichte,Topolino e l'enigma della Sfinge Verde,Italien,60
1078,I CD10-A,Vorgeschichte,Rahmengeschichte,Prologo a Topolino detective,Italien,34
1079,I TL810-A,Der Tiger mit der blauen Schleife,"Abenteuer,Kriminalgeschichte",Topolino e la tigre col fiocco,Italien,30
1080,I TL661-B,Micky und das Überschall-Sparflugzeug,Kriminalgeschichte,Topolino e l'ipersonico supereconomico,Italien,37
1081,I TL820-D,Micky und die fliegenden Geldschränke,Kriminalgeschichte,Topolino e le casseforti volanti,Italien,29
1082,I TL842-A,Micky und die Gerissenen,Kriminalgeschichte,Topolino e la compagnia dei dilettanti,Italien,32
1083,I TL783-B,Micky und der Helm des Goliath,Kriminalgeschichte,Topolino e l'elmo di Golia,Italien,28
1084,I TL 633-AP,Micky und das Geheimnis der grünen Sphinx,Kriminalgeschichte,Topolino e l'enigma della Sfinge Verde,Italien,60
1085,I CD6-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperoniana,Italien,14
1086,I TL687-B,Im Kittchen ist kein Zimmer frei,Gagstory,Zio Paperone e la claustromania,Italien,30
1087,I TL 156-AP,Donald als Löwenbändiger,Gagstory,Paperin di Tarascona,Italien,43
1088,I TL734-B,Goldige Aussichten,"Fantasy,Schatzsuche",Zio Paperone e il regno dell'oro,Italien,31
1089,I TL756-C,Onkel Dagobert und die Erdölfresser,"Science-Fiction,Dagobert in Not",Zio Paperone e i bevitori di petrolio,Italien,34
1090,I TL767-A,Schach dem Rubin,"Schatzsuche,Abenteuer",Zio Paperone e lo scacco al... rubino,Italien,31
1091,I TL 159-AP,Der Schatz des Grafen von Monte Cristo,Literarische Parodie,Paperino e il conte di Montecristo,Italien,58
1092,S 72265,Die Abkürzung,Gagstory,Donald Duck The Short Cut,Disney Studio (foreign market stories),6
1093,I CD6-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperoniana,Italien,14
1094,I TL687-B,Im Kittchen ist kein Zimmer frei,Gagstory,Zio Paperone e la claustromania,Italien,30
1095,I TL 156-AP,Der Löwenbändiger,Gagstory,Paperin di Tarascona,Italien,43
1096,I TL734-B,Goldene Träume,"Fantasy,Schatzsuche",Zio Paperone e il regno dell'oro,Italien,31
1097,I TL756-C,Die Erdölfresser schlagen zu,"Science-Fiction,Dagobert in Not",Zio Paperone e i bevitori di petrolio,Italien,34
1098,I TL767-A,Schach dem Rubin,"Schatzsuche,Abenteuer",Zio Paperone e lo scacco al... rubino,Italien,31
1099,I TL 159-AP,Die Millionärseisenbahn,Literarische Parodie,Paperino e il conte di Montecristo,Italien,58
1100,S 72265,Die Abkürzung,Gagstory,Donald Duck The Short Cut,Disney Studio (foreign market stories),6
1101,I CD6-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperoniana,Italien,14
1102,I TL687-B,Im Kittchen ist kein Zimmer frei,Gagstory,Zio Paperone e la claustromania,Italien,30
1103,I TL 156-AP,Donald als Löwenbändiger,Gagstory,Paperin di Tarascona,Italien,43
1104,I TL734-B,Goldige Aussichten,"Fantasy,Schatzsuche",Zio Paperone e il regno dell'oro,Italien,31
1105,I TL756-C,Onkel Dagobert und die Erdölfresser,"Science-Fiction,Dagobert in Not",Zio Paperone e i bevitori di petrolio,Italien,34
1106,I TL767-A,Schach dem Rubin,"Schatzsuche,Abenteuer",Zio Paperone e lo scacco al... rubino,Italien,31
1107,I TL 159-AP,Der Schatz des Grafen von Monte Cristo,Literarische Parodie,Paperino e il conte di Montecristo,Italien,58
1108,S 72265,Die Abkürzung,Gagstory,Donald Duck The Short Cut,Disney Studio (foreign market stories),6
1109,I CD8-A,Vorgeschichte,Rahmengeschichte,Prologo a Fantastiliardi,Italien,22
1110,I TL898-A,Der hilfreiche Wal,Schatzsuche,Zio Paperone e la balena sapiente,Italien,37
1111,I TL713-A,Sag die Wahrheit!,Dagobert in Not,Zio Paperone e la bocca della veritÃ ,Italien,30
1112,I CWD68-A,Sport zahlt sich aus,"Sport,Wirtschaftskampf",Paperino e il salto con l'asta,Italien,28
1113,I TL757-C,Das Damoklesschwert,"Wirtschaftskampf,Historisches Thema",Zio Paperone e la spada di Damocle,Italien,31
1114,I TL897-A,Goldene Gesundheit,Gagstory,Zio Paperone e il miliardario in quarantena,Italien,37
1115,I TL742-A,Der Regenklau,Wirtschaftskampf,Zio Paperone e il padrone della pioggia,Italien,30
1116,I TL895-B,Atlantis in Gefahr,Schatzsuche,Zio Paperone e il tesoro di Atlantide,Italien,35
1117,I CD8-A,Vorgeschichte,Rahmengeschichte,Prologo a Fantastiliardi,Italien,22
1118,I TL898-A,Onkel Dagobert und der weise Wal,Schatzsuche,Zio Paperone e la balena sapiente,Italien,37
1119,I TL713-A,Der Mund der Wahrheit,Dagobert in Not,Zio Paperone e la bocca della veritÃ ,Italien,30
1120,I CWD68-A,Donald als Champion,"Sport,Wirtschaftskampf",Paperino e il salto con l'asta,Italien,28
1121,I TL757-C,Das Damoklesschwert,"Wirtschaftskampf,Historisches Thema",Zio Paperone e la spada di Damocle,Italien,31
1122,I TL897-A,Gold allein macht nicht glücklich,Gagstory,Zio Paperone e il miliardario in quarantena,Italien,37
1123,I TL742-A,Der Regenmacher,Wirtschaftskampf,Zio Paperone e il padrone della pioggia,Italien,30
1124,I TL895-B,Der Schatz von Atlantis,Schatzsuche,Zio Paperone e il tesoro di Atlantide,Italien,35
1125,I CD8-A,Vorgeschichte,Rahmengeschichte,Prologo a Fantastiliardi,Italien,22
1126,I TL898-A,Onkel Dagobert und der weise Wal,Schatzsuche,Zio Paperone e la balena sapiente,Italien,37
1127,I TL713-A,Der Mund der Wahrheit,Dagobert in Not,Zio Paperone e la bocca della veritÃ ,Italien,30
1128,I CWD68-A,Donald als Champion,"Sport,Wirtschaftskampf",Paperino e il salto con l'asta,Italien,28
1129,I TL757-C,Das Damoklesschwert,"Wirtschaftskampf,Historisches Thema",Zio Paperone e la spada di Damocle,Italien,31
1130,I TL897-A,Gold allein macht nicht glücklich,Gagstory,Zio Paperone e il miliardario in quarantena,Italien,37
1131,I TL742-A,Der Regenmacher,Wirtschaftskampf,Zio Paperone e il padrone della pioggia,Italien,30
1132,I TL895-B,Der Schatz von Atlantis,Schatzsuche,Zio Paperone e il tesoro di Atlantide,Italien,35
1133,I CD12-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperinik contro Paperinika,Italien,26
1134,I TL906-C,Mit den Waffen einer Frau,Superhelden,Paperinika e il filo di Arianna,Italien,44
1135,I TL 923-AP,Phantomias gegen Phantomime,Superhelden,Paperinika contro Paperinik,Italien,62
1136,I TL 884-AP,"Phantomias und die ""Schlafende Schöne""",Superhelden,Paperinik e la bella addormentata,Italien,60
1137,I TL 875-AP,Spuk im Dreitürmekastell,Superhelden,Paperinik e il castello delle tre torri,Italien,58
1138,I CD12-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperinik contro Paperinika,Italien,26
1139,I TL906-C,Phantomime und der Ariadnefaden,Superhelden,Paperinika e il filo di Arianna,Italien,44
1140,I TL 923-AP,Phantomias gegen Phantomime,Superhelden,Paperinika contro Paperinik,Italien,62
1141,I TL 884-AP,Phantomias und die schlafende Schöne,Superhelden,Paperinik e la bella addormentata,Italien,60
1142,I TL 875-AP,Das Drei-Türme-Kastell,Superhelden,Paperinik e il castello delle tre torri,Italien,58
1143,I CD12-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperinik contro Paperinika,Italien,26
1144,I TL906-C,Phantomime und der Ariadnefaden,Superhelden,Paperinika e il filo di Arianna,Italien,44
1145,I TL 923-AP,Phantomias gegen Phantomime,Superhelden,Paperinika contro Paperinik,Italien,62
1146,I TL 884-AP,Phantomias und die schlafende Schöne,Superhelden,Paperinik e la bella addormentata,Italien,60
1147,I TL 875-AP,Das Drei-Türme-Kastell,Superhelden,Paperinik e il castello delle tre torri,Italien,58
1148,I CWD11-A,Vorgeschichte,Rahmengeschichte,Prologo a I classici di Paperino,Italien,24
1149,I TL226-BP,"Donald, Prinz von Duckenmark",Literarische Parodie,Paperino principe di Dunimarca,Italien,76
1150,I TL223-AP,Im Kielwasser der Schönen Leokadia,Abenteuer,Le straordinarie avventure di Paperino Girandola,Italien,82
1151,I TL219-AP,El Cid Pampeador,Literarische Parodie,El Kid Pampeador,Italien,66
1152,I CWD11-A,Vorgeschichte,Rahmengeschichte,Prologo a I classici di Paperino,Italien,24
1153,I TL226-BP,"Donald, Prinz von Duckenmark",Literarische Parodie,Paperino principe di Dunimarca,Italien,76
1154,I TL223-AP,Im Kielwasser der Schönen Leokadia,Abenteuer,Le straordinarie avventure di Paperino Girandola,Italien,82
1155,I TL219-AP,El Cid Pampeador,Literarische Parodie,El Kid Pampeador,Italien,66
1156,I CWD11-A,Vorgeschichte,Rahmengeschichte,Prologo a I classici di Paperino,Italien,24
1157,I TL226-BP,"Donald, Prinz von Duckenmark",Literarische Parodie,Paperino principe di Dunimarca,Italien,76
1158,I TL223-AP,Im Kielwasser der Schönen Leokadia,Abenteuer,Le straordinarie avventure di Paperino Girandola,Italien,82
1159,I TL219-AP,El Cid Pampeador,Literarische Parodie,El Kid Pampeador,Italien,66
1160,I CD14-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperino 10 e lode,Italien,24
1161,I TL687-A,Onkel Dagobert und die Millionenwette,Wirtschaftskampf,Paperino e il miliardollaro,Italien,31
1162,I TL733-A,Donald und die Rennschnecken,"Gagstory,Fantasy",Paperino e le lumache da corsa,Italien,31
1163,I TL769-B,Der Segen der Technik,Science-Fiction,Paperino e la macchina del risparmio,Italien,31
1164,I TL 1074-B,Donald und das Probe-Erbe,Gagstory,Paperino e l'ereditÃ  in prova,Italien,38
1165,I TL732-A,Donald und die Zauberschuhe,Schatzsuche,Paperino e gli zoccoli di cristallo,Italien,30
1166,I TL916-C,Donalds Traum vom Reichtum,"Gagstory,Abenteuer",Paperino e il lavoro per arricchire,Italien,33
1167,I TL744-B,Die Schneespiele,Gagstory,Paperino e il certame delle nevi,Italien,32
1168,I CD14-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperino 10 e lode,Italien,24
1169,I TL687-A,Onkel Dagobert und die Millionenwette,Wirtschaftskampf,Paperino e il miliardollaro,Italien,31
1170,I TL733-A,Donald und die Rennschnecken,"Gagstory,Fantasy",Paperino e le lumache da corsa,Italien,31
1171,I TL769-B,Der Segen der Technik,Science-Fiction,Paperino e la macchina del risparmio,Italien,31
1172,I TL 1074-B,Donald und das Probe-Erbe,Gagstory,Paperino e l'ereditÃ  in prova,Italien,38
1173,I TL732-A,Donald und die Zauberschuhe,Schatzsuche,Paperino e gli zoccoli di cristallo,Italien,30
1174,I TL916-C,Donalds Traum vom Reichtum,"Gagstory,Abenteuer",Paperino e il lavoro per arricchire,Italien,33
1175,I TL744-B,Die Schneespiele,Gagstory,Paperino e il certame delle nevi,Italien,32
1176,I CD14-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperino 10 e lode,Italien,24
1177,I TL687-A,Die Millionenwette,Wirtschaftskampf,Paperino e il miliardollaro,Italien,31
1178,I TL733-A,Die Rennschnecken,"Gagstory,Fantasy",Paperino e le lumache da corsa,Italien,31
1179,I TL769-B,Segen der Technik,Science-Fiction,Paperino e la macchina del risparmio,Italien,31
1180,I TL 1074-B,Das Probe-Erbe,Gagstory,Paperino e l'ereditÃ  in prova,Italien,38
1181,I TL732-A,Die Zauberschuhe,Schatzsuche,Paperino e gli zoccoli di cristallo,Italien,30
1182,I TL916-C,Der Traum vom Reichtum,"Gagstory,Abenteuer",Paperino e il lavoro per arricchire,Italien,33
1183,I TL744-B,Die Schneespiele,Gagstory,Paperino e il certame delle nevi,Italien,32
1184,I CWD1-A,Vorgeschichte,Rahmengeschichte,Prologo a I classici di Walt Disney,Italien,7
1185,I TL162-AP,Die drei Musketiere,Literarische Parodie,Paperino e i tre moschettieri,Italien,61
1186,I TL 137-AP,Don Quichotte,Literarische Parodie,Don Chisciotte,Italien,76
1187,I TL935-C,"Ein Geschenk, das hinhaut!",Gagstory,Zio Paperone e il dono prestigioso,Italien,32
1188,I TL919-A,Bei den Nachtwandler-Indianern,Schatzsuche,Zio Paperone e il tesoro commestibile,Italien,36
1189,I TL909-B,Die gekaufte Erbschaft,Gagstory,Zio Paperone e le memorie dello smemorato,Italien,37
1190,I CWD1-A,Vorgeschichte,Rahmengeschichte,Prologo a I classici di Walt Disney,Italien,7
1191,I TL162-AP,Donald und die drei Musketiere,Literarische Parodie,Paperino e i tre moschettieri,Italien,61
1192,I TL 137-AP,Don Quichotte,Literarische Parodie,Don Chisciotte,Italien,76
1193,I TL935-C,"Ein Geschenk, das hinhaut!",Gagstory,Zio Paperone e il dono prestigioso,Italien,32
1194,I TL919-A,Onkel Dagobert und die Jungbrunnen-Mahlzeit,Schatzsuche,Zio Paperone e il tesoro commestibile,Italien,36
1195,I TL909-B,Die gekaufte Erbschaft,Gagstory,Zio Paperone e le memorie dello smemorato,Italien,37
1196,I CWD1-A,Vorgeschichte,Rahmengeschichte,Prologo a I classici di Walt Disney,Italien,7
1197,I TL162-AP,Donald und die drei Musketiere,Literarische Parodie,Paperino e i tre moschettieri,Italien,61
1198,I TL 137-AP,Don Quichotte,Literarische Parodie,Don Chisciotte,Italien,76
1199,I TL935-C,"Ein Geschenk, das hinhaut!",Gagstory,Zio Paperone e il dono prestigioso,Italien,32
1200,I TL919-A,Onkel Dagobert und die Jungbrunnen-Mahlzeit,Schatzsuche,Zio Paperone e il tesoro commestibile,Italien,36
1201,I TL909-B,Die gekaufte Erbschaft,Gagstory,Zio Paperone e le memorie dello smemorato,Italien,37
1202,I CD16-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperone supermagic,Italien,25
1203,I TL 904-AP,Der schwimmende Inseltresor,Dagobert in Not,Zio Paperone e il ricupero... armato,Italien,53
1204,I TL916-B,Eine windige Angelegenheit,Dagobert in Not,Zio Paperone e l'otre ventoso,Italien,25
1205,I TL903-A,Der Strahlenkäfig,Dagobert in Not,Zio Paperone e il turbinio magitecnico,Italien,41
1206,I TL906-B,Schockschwerenot,Dagobert in Not,Zio Paperone e lo choc da crack,Italien,24
1207,I TL887-C,Stürmische Geheimnisse,Schatzsuche,Zio Paperone e i segreti del vento,Italien,38
1208,I TL899-A,Unternehmen Kürbisan,Schatzsuche,Zio Paperone e l'operazione Zukkador,Italien,38
1209,I CD16-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperone supermagic,Italien,25
1210,I TL 904-AP,Der schwimmende Inseltresor,Dagobert in Not,Zio Paperone e il ricupero... armato,Italien,53
1211,I TL916-B,Eine windige Angelegenheit,Dagobert in Not,Zio Paperone e l'otre ventoso,Italien,25
1212,I TL903-A,Der Strahlenkäfig,Dagobert in Not,Zio Paperone e il turbinio magitecnico,Italien,41
1213,I TL906-B,Schockschwerenot,Dagobert in Not,Zio Paperone e lo choc da crack,Italien,24
1214,I TL887-C,Stürmische Geheimnisse,Schatzsuche,Zio Paperone e i segreti del vento,Italien,38
1215,I TL899-A,Unternehmen Kürbisan,Schatzsuche,Zio Paperone e l'operazione Zukkador,Italien,38
1216,I CD16-A,Vorgeschichte,Rahmengeschichte,Prologo a Paperone supermagic,Italien,25
1217,I TL 904-AP,Der schwimmende Inseltresor,Dagobert in Not,Zio Paperone e il ricupero... armato,Italien,53
1218,I TL916-B,Eine windige Angelegenheit,Dagobert in Not,Zio Paperone e l'otre ventoso,Italien,25
1219,I TL903-A,Der Strahlenkäfig,Dagobert in Not,Zio Paperone e il turbinio magitecnico,Italien,41
1220,I TL906-B,Schockschwerenot,Dagobert in Not,Zio Paperone e lo choc da crack,Italien,24
1221,I TL887-C,Stürmische Geheimnisse,Schatzsuche,Zio Paperone e i segreti del vento,Italien,38
1222,I TL899-A,Unternehmen Kürbisan,Schatzsuche,Zio Paperone e l'operazione Zukkador,Italien,38
1223,I CWD2-A,Vorgeschichte,Rahmengeschichte,Prologo a I classici moderni di Walt Disney,Italien,18
1224,I TL 116-AP,Das doppelte Geheimnis des Schwarzen Phantoms,Kriminalgeschichte,Topolino e il doppio segreto di Macchia Nera,Italien,77
1225,U MMW 642,Der Schrecken des Meeres,Zeitreisen,Eega Beeva & Mickey Mouse The Reluctant Pirate,Großbritannien,48
1226,YM 126,Das verkorkste Gespenst,"Mystery,Gagstory",Mickey Mouse The Ghost of Black Brian,Daily strips (USA),47
1227,I TL 13-AP,Die gigantischen Grillen,"Science-Fiction,Fantasy",Topolino e i grilli atomici,Italien,50
1228,S 71374,Ein tragisches Ende,Gagstory,Mickey Mouse The Picnic,Disney Studio (foreign market stories),10
1229,I CWD2-A,Vorgeschichte,Rahmengeschichte,Prologo a I classici moderni di Walt Disney,Italien,18
1230,I TL 116-AP,Das doppelte Geheimnis des Schwarzen Phantoms,Kriminalgeschichte,Topolino e il doppio segreto di Macchia Nera,Italien,77
1231,U MMW 642,Der Schrecken des Meeres,Zeitreisen,Eega Beeva & Mickey Mouse The Reluctant Pirate,Großbritannien,48
1232,YM 126,Das verkorkste Gespenst,"Mystery,Gagstory",Mickey Mouse The Ghost of Black Brian,Daily strips (USA),47
1233,I TL 13-AP,Micky und die gigantischen Grillen,"Science-Fiction,Fantasy",Topolino e i grilli atomici,Italien,50
1234,S 71374,Micky und das tragische Ende,Gagstory,Mickey Mouse The Picnic,Disney Studio (foreign market stories),10
1235,I CWD2-A,Vorgeschichte,Rahmengeschichte,Prologo a I classici moderni di Walt Disney,Italien,18
1236,I TL 116-AP,Das doppelte Geheimnis des Schwarzen Phantoms,Kriminalgeschichte,Topolino e il doppio segreto di Macchia Nera,Italien,77
1237,U MMW 642,Der Schrecken des Meeres,Zeitreisen,Eega Beeva & Mickey Mouse The Reluctant Pirate,Großbritannien,48
1238,YM 126,Das verkorkste Gespenst,"Mystery,Gagstory",Mickey Mouse The Ghost of Black Brian,Daily strips (USA),47
1239,I TL 13-AP,Micky und die gigantischen Grillen,"Science-Fiction,Fantasy",Topolino e i grilli atomici,Italien,50
1240,S 71374,Micky und das tragische Ende,Gagstory,Mickey Mouse The Picnic,Disney Studio (foreign market stories),10
1241,I CD 18-A,Vorgeschichte,Rahmengeschichte,Prologo a Topolino reporter,Italien,35
1242,I TL755-D,Die Olmekenkugeln,"Abenteuer,Schatzsuche",Topolino e le sfere degli olmechi,Italien,30
1243,I TL 722-CP,Der Zauberrubin,Abenteuer,Topolino e il magico rubino,Italien,56
1244,I TL780-B,Der Pumpentrick,Kriminalgeschichte,Topolino e il ritorno dei Piombatori,Italien,27
1245,I TL605-B,Verräterische Düfte,Kriminalgeschichte,Topolino e l'aroma rivelatore,Italien,31
1246,I TL905-A,Der verschwundene Transporter,Kriminalgeschichte,Topolino e lo strano caso del furgone scomparso,Italien,37
1247,I TL889-A,Doppelt genäht hält besser,Kriminalgeschichte,Topolino e il colpo impossibile,Italien,34
1248,I CD 18-A,Vorgeschichte,Rahmengeschichte,Prologo a Topolino reporter,Italien,35
1249,I TL755-D,Die Olmekenkugeln,"Abenteuer,Schatzsuche",Topolino e le sfere degli olmechi,Italien,30
1250,I TL 722-CP,Der Zauberrubin,Abenteuer,Topolino e il magico rubino,Italien,56
